Time,1:1,1:2,1:3,1:4,1:5,1:6,1:7,1:8,2:1,2:2,2:3,2:4,2:5,2:6,2:7,2:8,3:1,3:2,3:3,3:4,3:5,3:6,3:7,3:8
298,218.09,196.05,230.58,247.56,245.3,240.06,206.8,223.25,204.58,238.57,199.08,205.41,210.99,210.67,207.69,207.55,204.28,197.16,197.93,169.95,209.06,191.02,187.98,183.19
301,12.777,20.827,7.3385,-13.622,0.47497,8.7909,-7.5681,16.55,3.9577,-5.4426,-15.358,-10.271,6.7743,-4.3029,-33.112,5.8457,-17.779,-16.847,8.1401,12.322,-16.103,6.7472,13.177,-8.4784
305,12.068,22.528,6.79,-15.845,8.3314,7.919,-4.473,16.645,-6.3903,-7.2631,-17.099,-5.1973,0.9223,3.7796,-33.224,-8.7406,-23.995,-12.104,-8.5899,-9.3147,-16.324,-4.9585,13.932,-1.8226
308,12.462,19.694,-3.0773,-8.0214,7.9333,9.973,-5.0474,15.578,6.7038,-10.23,-14.99,-7.9453,-1.8439,-6.2826,-32.874,9.2189,-21.242,-9.2718,-8.146,-5.7327,-12.733,-6.9879,12.629,2.9214
312,11.294,17.507,-3.9645,-12.762,6.4969,11.666,-3.4541,15.042,-1.9154,-7.1433,-18.288,-7.1066,-8.1096,3.9634,-32.858,1.6347,-19.165,-16.123,3.3819,7.1609,-14.679,-0.66496,9.6539,8.4999
316,13.38,20.366,10.966,-12.99,6.4307,8.0157,-2.824,14.894,14.598,-5.2111,-15.522,-8.6661,-10.147,13.429,-33.689,-5.714,-20.559,-14.508,7.7343,7.5943,-9.3354,5.5664,13.068,8.2096
319,6.7449,10.285,3.8947,-10.837,7.7936,9.5761,-7.29,10.042,7.0905,-2.8413,5.797,-7.6176,10.217,-7.1088,-32.192,8.1884,13.326,6.798,-9.5905,8.8583,8.9404,12.077,8.1484,-4.9534
323,7.4453,5.902,-8.6356,-11.854,-7.9027,-10.85,10.03,14.242,-6.2505,2.8124,10.059,7.5949,-4.684,7.7538,-28.413,-5.8395,-2.7241,13.17,-12.842,5.2416,16.048,7.9291,11.192,-4.2454
326,4.0379,12.279,9.3289,14.876,-6.4063,-7.3257,6.813,4.6277,-8.4992,6.8853,23.579,-3.9914,10.41,7.6847,-31.506,-10.337,6.2986,-15.849,6.336,-11.099,-11.561,9.5646,6.126,9.7273
330,8.4715,8.0155,10.69,9.1994,-12.05,-12.13,-7.8902,-10.474,9.0794,-8.7165,-11.989,-6.6412,-8.3272,34.905,-31.277,-4.8304,17.059,-2.7267,-13.931,-2.8416,12.332,10.824,11.884,6.387
333,-11.796,-12.153,-3.051,10.339,-10.804,-7.5436,-9.2667,12.135,2.6111,-14.472,-13.682,8.8521,7.4834,-7.6778,-32.315,10.874,13.94,-3.003,-12.639,5.9134,-9.8213,9.934,10.522,9.7882
337,5.8607,-5.4229,7.1137,-10.333,-6.4306,-5.4324,-7.1823,6.6976,4.1553,15.774,17.649,-10.305,9.0551,6.7641,-26.869,10.429,22.878,-16.148,7.207,-7.0027,-10.322,5.2309,15.156,-9.7436
340,-8.4576,-7.9476,-9.7148,-5.3374,-13.072,-4.8631,-8.4953,14.98,-1.966,-6.1785,7.3736,-3.3633,5.8897,6.6182,-26.91,9.0315,14.183,-19.423,-13.066,-8.8259,27.078,7.4883,-4.4325,-6.8868
344,-4.1602,-9.7247,8.6119,-13.16,2.5692,9.0849,6.0767,3.2195,6.9028,-12.302,-14.082,-4.7593,7.2025,8.9823,-28.84,6.0894,15.036,-14.639,2.0144,-1.9271,10.712,3.8051,15.097,3.6014
348,-7.1492,6.6373,-7.1298,-12.017,-6.6972,-9.1881,-8.7045,7.7109,4.5256,9.9799,-15.532,-2.2627,-8.2862,8.1195,-28.204,8.8423,20.535,-14.963,-5.4182,-7.5352,34.678,3.7749,10.166,-7.8231
351,9.0454,-7.1871,4.9591,13.055,-13.18,13.042,-11.829,8.7895,3.414,-8.4577,-18.199,-5.4551,6.8012,-6.0118,-31.756,7.0249,15.8,-14.221,-9.5136,5.626,8.3092,8.1447,-3.7671,4.1729
355,-12.315,-7.4786,4.5554,-8.137,-11.666,7.142,2.5842,4.6099,-4.7439,-10.851,-14.498,-7.184,11.237,4.8841,-29.064,-2.0578,17.07,-14.674,-13.687,-3.7843,-8.1297,2.7169,5.4292,6.8519
358,-14.641,-6.0145,-10.894,-16.719,-8.5875,-5.9346,-9.3999,6.5234,-10.432,-9.4881,-10.748,2.0026,6.8474,8.6886,-30.981,-7.01,22.743,-16.419,-6.2498,9.3876,-9.6258,-10.957,10.505,-8.6433
362,5.1949,-12.772,-10.183,-9.7123,7.1451,-5.5553,-9.6285,10.371,4.2735,-14.122,12.647,-11.535,6.6038,7.8646,-29.873,5.2651,16.759,-13.073,-9.2806,9.3096,11.675,-9.6808,6.7646,-8.4792
