Time,1:1,1:2,1:3,1:4,1:5,1:6,1:7,1:8,2:1,2:2,2:3,2:4,2:5,2:6,2:7,2:8,3:1,3:2,3:3,3:4,3:5,3:6,3:7,3:8
291,60.071,60.035,59.614,60.507,60.802,60.215,59.753,60.014,59.132,59.574,60.149,60.05,60.241,60.316,59.463,59.408,59.985,60.276,59.851,59.521,58.715,60.648,60.364,60.221
294,60.327,60.045,59.931,59.539,60.269,59.933,60.001,59.903,59.405,59.059,58.996,59.634,59.637,60.051,59.709,59.725,60.446,59.38,60.115,59.248,59.74,60.02,59.798,60.243
298,59.68,59.34,60.008,59.524,59.772,59.584,58.976,59.115,58.452,60.136,59.267,58.808,60.013,59.468,58.531,58.466,58.811,58.226,58.23,58.664,58.185,59.239,59.171,58.847
301,3.4964,6.3041,1.9098,-3.2753,0.11574,2.1819,-2.1583,4.3822,1.1308,-1.3719,-4.5722,-2.9405,1.9268,-1.2146,-9.3317,1.6467,-5.1186,-4.9752,2.3948,4.2534,-4.4816,2.0924,4.1477,-2.7235
305,3.3024,6.8188,1.7671,-3.8099,2.0301,1.9655,-1.2756,4.4074,-1.8258,-1.8308,-5.0904,-1.488,0.26233,1.0669,-9.3631,-2.4622,-6.908,-3.5746,-2.5272,-3.2154,-4.5432,-1.5377,4.3855,-0.58548
308,3.4101,5.9609,-0.80085,-1.9287,1.9331,2.4753,-1.4395,4.1248,1.9154,-2.5786,-4.4624,-2.2747,-0.52445,-1.7734,-9.2644,2.5969,-6.1154,-2.7382,-2.3966,-1.9789,-3.5439,-2.167,3.9752,0.93844
312,3.0906,5.2991,-1.0318,-3.0686,1.5831,2.8956,-0.98505,3.983,-0.54726,-1.8006,-5.4444,-2.0346,-2.3066,1.1188,-9.2601,0.46048,-5.5176,-4.7615,0.99494,2.4719,-4.0854,-0.20621,3.0388,2.7304
316,3.6616,6.1643,2.8537,-3.1235,1.567,1.9895,-0.80536,3.9438,4.1707,-1.3136,-4.6209,-2.4811,-2.8862,3.7905,-9.4943,-1.6096,-5.9189,-4.2846,2.2754,2.6215,-2.5982,1.7262,4.1134,2.6372
319,1.8457,3.1131,1.0136,-2.6058,1.8991,2.3768,-2.079,2.6591,2.0258,-0.71622,1.7258,-2.1809,2.906,-2.0066,-9.0723,2.3066,3.8366,2.0076,-2.8215,3.0578,2.4882,3.7453,2.5649,-1.5912
323,2.0374,1.7864,-2.2474,-2.8502,-1.9257,-2.6929,2.8605,3.7713,-1.7858,0.70893,2.9946,2.1744,-1.3323,2.1887,-8.0072,-1.645,-0.78426,3.8893,-3.7781,1.8094,4.4664,2.4589,3.523,-1.3638
