Time,1:1,1:2,1:3,1:4,1:5,1:6,1:7,1:8,2:1,2:2,2:3,2:4,2:5,2:6,2:7,2:8,3:1,3:2,3:3,3:4,3:5,3:6,3:7,3:8
402,181.32,207.79,215.88,218.42,218.41,213.57,207.56,204.1,178.01,175.49,174.82,173.45,178.39,171.14,174.35,176.43,169.9,179.47,187.66,187.47,191.7,185.19,176.5,172.58
408,177.18,204.89,214.19,215.32,219.3,211.7,205.71,202.07,177.51,179.81,177.09,175.97,180.56,172.81,174.97,177.07,166.83,179.66,186.2,188.58,191.09,186.54,174.02,170.35
414,179.64,204.22,213.91,214.43,217.97,214.86,205.47,202.42,179.7,178.68,178,174.78,181.57,172.57,175.1,176.72,168.07,178.2,182.54,187.45,190.65,184.48,174.77,171.47
420,179.15,203.48,213.72,214.96,219.21,213.56,204.58,199.86,178.93,181.66,178.31,174.97,181.01,175.84,176.44,177.41,169.92,179.46,181.96,186.91,190.8,184.59,175.44,170.59
426,178.06,203.84,211.92,213.41,218.36,213.58,203.42,199.94,182.54,185.26,179.45,175.47,181.7,174.9,177.35,178.5,169.57,180.46,183.84,187.77,191.35,186.45,174.98,172.67
432,176.93,202.87,212.44,214.23,218.07,214.53,202.96,201.15,181.74,182.06,176.95,174.92,182.88,174.02,177.32,178.72,169.25,180.96,184.06,188.41,189.7,184.3,176.73,171.24
438,177.61,203.64,212.57,213.3,219.15,213.81,206.28,200.86,180.76,182.97,179.36,175.95,182.65,176.11,177.56,178.09,168.78,179.55,183.77,187.22,190.89,185.09,175.4,173.24
444,179.96,203.52,211.38,216.75,217.47,213.29,203.28,201.81,182.33,181.58,181.15,176.45,183.48,178.44,176.31,180.7,166.83,178.02,183.58,188.14,190.38,184.68,175.77,170.84
450,178.33,202.06,211.94,215.77,218.11,211.74,203.68,199.35,184.12,182.52,181.61,178.34,184.34,176.3,178.98,180.69,167.11,180.01,186.05,186.48,190.3,185.6,176.9,173.26
456,176.77,201.93,214.34,216.84,217.92,213.86,205.76,201,184.66,180.85,178.36,176.36,185.71,177.41,177.39,180.77,168.31,179.54,183.84,189.34,189.44,185.34,175.46,169.02
462,-5.6308,-5.364,1.9009,6.7689,-4.2508,-5.8402,-6.4271,-7.5844,-4.2336,-5.9456,-4.9824,8.9122,-5.2948,-12.542,4.3981,-10.175,1.5585,4.6161,7.1278,4.0662,3.5166,-8.3782,-8.421,6.2778
468,-3.0625,-8.4283,-4.2137,-4.5565,-7.3513,4.5267,4.8485,-2.6465,-4.606,12.22,0.70265,6.3937,-10.145,-10.544,-9.0072,11.379,-3.897,-6.46,-5.7607,7.6006,-4.3531,3.8791,-4.654,9.6522
474,2.0908,-7.8541,2.7652,4.0932,-6.5148,-7.6074,-4.8124,2.1412,-7.1389,-3.9246,10.353,-2.7046,-11.53,-5.8012,-8.5214,-4.1475,-5.1991,-2.7999,-3.7953,-4.3224,5.6883,-1.9842,-3.9336,1.7097
480,-11.577,-10.86,-8.8653,6.9539,6.0603,1.7288,-3.9107,-8.3342,-9.5593,7.6629,-2.6773,10.263,-11.172,-9.784,3.1053,-6.4545,1.4846,7.4866,-6.7394,2.233,-8.4199,-8.5276,-8.7528,5.986
486,-13.016,-5.705,-6.4382,6.6321,-10.731,7.3049,6.2846,-5.3578,9.565,7.9323,-1.8592,10.731,-6.8275,-7.8408,3.8053,6.5528,7.0715,-3.2969,5.406,10.9,4.4385,5.6385,12.658,-5.6211
492,-6.5747,13.151,-5.8457,-2.2121,-9.4017,10.234,12.868,8.9482,-3.9836,5.8493,-9.9221,5.2662,-4.2844,-4.4356,-8.5429,-7.1658,-3.6495,-5.739,3.6535,-4.5665,-10.042,-5.4107,-9.0146,9.9075
498,-10.544,-10.113,-1.0194,-5.7328,-5.0068,1.7837,0.10574,-4.8274,-5.2857,5.7049,-8.9544,-1.17,-5.4664,-5.8017,2.1458,9.3724,-10.373,-3.0533,9.5497,9.6797,5.7194,5.8654,4.3733,9.7266
504,9.2045,7.341,-5.2388,-3.8402,-5.7395,6.127,3.3531,-2.4427,12.758,-7.0002,-6.1291,-7.275,-4.7955,7.8364,4.8932,-4.4742,-8.2414,-7.8598,5.6928,7.652,-10.24,-10.655,-8.8188,-3.6269
510,9.9477,2.8436,6.5755,-4.2313,-10.91,-6.9679,5.7346,-7.7215,3.6293,0.42612,8.3994,-7.9106,7.3449,-7.6272,6.4165,-3.391,6.4129,-11.839,6.4484,3.1617,-6.8154,-7.013,-4.3761,-8.5741
516,-12.347,-3.7525,-8.7361,-5.405,-9.3738,-1.5611,-2.306,5.6329,-9.8932,-6.6139,4.2088,-1.8761,-8.4173,-2.0445,-3.0432,1.7225,7.4373,7.2482,2.8649,-7.7916,2.4713,-7.109,-11.537,11.538
522,-8.1193,-3.78,4.476,-3.2437,-5.8494,8.3884,15.467,8.8781,10.866,-7.447,3.1196,11.013,-7.7715,-9.2436,-6.8893,-2.7314,-3.4713,-9.558,1.977,9.9108,13.244,-3.6216,-9.257,-3.005
528,-3.922,24.269,-6.7469,-3.7782,5.2708,9.3556,6.1653,-3.5449,4.0663,7.4452,1.4948,4.5918,-7.2126,-8.2823,-11.195,12.028,6.602,-9.2552,9.1916,5.9218,-6.8411,-5.6895,-8.6204,5.3251
534,5.6275,3.4804,-3.5773,-5.1989,5.6095,-5.2919,8.9162,6.9674,-9.2915,5.1102,4.9846,-4.0832,-5.8309,-7.014,-11.238,-10.166,-7.9754,-9.2499,-6.9076,-3.9147,4.3296,-8.3109,-8.4431,-9.345
540,-6.9044,2.7345,-9.1253,-7.3299,-5.3637,6.8343,7.3469,-7.498,-4.1676,-6.8921,5.1902,-8.7327,-5.7867,-4.4106,3.5561,-9.4477,-6.1843,-4.139,6.0182,-0.52107,6.4668,-4.1233,-5.1446,5.488
546,5.7121,14.745,-6.3644,-7.124,-11.119,5.9405,3.7308,-8.6061,1.6762,-5.8341,5.5309,-11.061,-9.8014,3.823,7.551,-12.602,8.9445,1.7039,3.7329,-5.2236,4.009,6.9044,-6.3479,9.3905
552,-7.8165,-3.1978,-6.0711,4.6644,-4.9431,-4.2528,-4.4755,4.4349,7.0984,6.1984,-6.8982,4.8802,-10.283,-2.7835,5.1971,-4.0769,-7.3908,-5.5596,-8.5778,-2.4684,-3.0344,-4.9918,13.203,-4.1086
558,2.2528,-2.456,1.916,-3.9839,-7.8957,-8.7242,5.8936,-1.7192,4.3189,-11.209,7.3217,-3.9866,-10.974,-10.143,-9.4749,-10.017,3.0858,-5.5466,3.8793,6.1751,-2.0378,-5.8143,5.3266,5.1952
564,0.24459,-4.7294,0.52855,4.9307,-7.3449,7.9478,-9.9807,-8.4856,9.7545,-11.644,-11.771,-3.383,-10.4,4.7426,2.9381,-7.3192,-9.0646,3.892,8.4495,-5.208,7.4358,6.8998,-7.3113,4.9054
570,7.0684,28.765,15.124,4.294,4.8912,22.163,24.397,25.91,5.6019,3.7831,7.3165,10.688,10.142,11.325,4.8775,-0.57164,11.966,19.151,19.591,10.802,14.077,14.464,8.4036,10.309
576,42.609,49.982,43.816,49.226,49.897,47.88,44.885,43.9,48.737,34.719,34.17,34.298,35.306,40.379,33.638,35.165,33.179,38.242,39.317,41.338,42.342,34.129,35.3,33.631
582,58.684,74.365,61.696,75.161,72.318,71.713,66.411,60.087,65.414,58.586,53.465,50.006,56.797,56.261,56.297,53.872,54.422,59.286,60.459,56.593,59.877,57.778,53.201,45.715
588,68.64,80.532,82.881,84.072,84.006,82.912,79.679,77.367,73.237,71.944,63.983,66.377,70.947,64.748,64.044,68.677,70.193,69.676,72.458,70.228,70.898,65.636,64.263,58.768
594,74.571,91.362,89.132,92.582,93.918,90.054,88.553,88.4,82.735,81.769,70.127,66.888,79.17,72.553,70.393,70.772,71.906,80.021,77.901,81.204,78.991,76.042,77.865,67.831
