Time,1:1,1:2,1:3,1:4,1:5,1:6,1:7,1:8,2:1,2:2,2:3,2:4,2:5,2:6,2:7,2:8,3:1,3:2,3:3,3:4,3:5,3:6,3:7,3:8
684,40944,52286,53044,54017,55191,50187,44915,43212,39250,36180,34621,31120,34551,30588,28669,30727,32951,35371,34500,35070,35217,32478,28383,25048
690,43616,54412,57180,57065,57908,53634,48209,46900,42246,39781,36258,32827,36063,31551,30991,32635,35451,38632,37494,37329,37597,34857,30691,28037
696,46694,57508,60336,59802,61666,56980,51471,50482,45188,42479,38990,36262,38600,34462,33438,34417,37352,40718,40105,40135,40050,37180,32966,30138
702,48580,61650,65382,64236,65170,60411,53840,53025,47158,44954,41974,38077,41424,36916,35028,36444,41177,43860,42048,43068,42915,39109,34802,32017
708,51751,62603,66717,66596,68700,63084,57266,54948,49989,47919,44947,40549,42483,39764,37787,40201,42037,44542,45331,44793,45977,41567,36970,34038
714,53040,65982,69188,69332,71111,65378,58918,58263,51272,50320,47021,41882,45944,40949,39873,41017,43181,47041,47389,47246,47653,44090,39179,35184
720,54049,68259,72529,72266,73956,68249,62665,59951,53761,52229,48642,44982,46816,43452,41644,43200,45810,48785,48999,49926,49339,46352,40686,37463
726,54931,68742,72859,74207,75810,70164,64044,61298,55758,53933,51441,46621,49712,44310,43855,45123,46853,50574,49952,51183,51793,48590,42169,38373
732,55032,70914,74536,75442,77564,71741,65674,64068,56537,56628,52288,48635,51818,46792,45587,47608,47244,51783,52961,53378,53778,50549,43930,40403
738,56107,70787,76456,76143,78441,74038,67689,65872,57935,57177,54265,49631,54401,48392,47550,50029,49835,53653,54622,55264,55245,52413,45356,42443
744,56652,73924,79355,80604,81500,75596,68590,68144,59534,59364,54939,51127,54988,49890,48501,51260,50854,54922,55232,57317,57487,53898,47069,43337
750,58491,74284,79699,81449,82452,77403,70651,68925,60486,60167,56466,53090,56511,51596,51639,52480,52148,56180,57453,57947,59566,55748,48517,46063
756,59223,76822,81194,82591,84935,79398,73770,70613,61443,62021,58545,54123,58140,52863,52312,53710,54032,57771,59770,59857,61526,57669,50388,46376
762,61582,77542,83274,84672,87358,81691,75296,73748,63090,62853,59382,56106,59505,54442,54729,56115,53948,58881,60728,61308,62480,59233,52025,47479
768,63042,80172,85492,86667,88532,83488,77184,73980,65233,64207,61210,56930,61940,55872,54744,57283,54884,60669,62556,63012,64877,61163,53489,49464
774,63543,80715,86485,88590,90525,86005,79011,76315,65321,66460,63913,59043,63441,57178,56767,58040,56446,61711,63588,65525,66194,62203,55878,51665
780,63327,81699,87836,91366,92994,87863,80333,78100,66592,67014,64249,59995,64122,58573,56861,61973,56693,64492,64913,66555,67798,64269,57685,52721
786,65520,84809,91495,94135,94889,90035,82732,80956,68706,68189,65313,61467,66141,60448,59681,61753,57794,64349,66774,67997,68799,65554,57992,54456
792,65957,85676,92047,93827,97301,91921,84981,81990,70239,69527,67250,63524,66723,60766,60587,63690,58911,66092,67998,70030,71673,67005,60546,55873
798,68292,86821,94342,95630,99331,94728,86247,83918,70616,71711,68739,65403,68410,62034,62051,64897,60489,67381,69217,71515,73228,68796,62109,57549
804,69427,88600,94930,98513,1.0088e+05,95873,87580,85054,71937,71001,69141,65743,70119,64580,63569,66801,61187,68698,70840,73220,74577,69855,62254,58129
810,69374,90111,96281,1.0049e+05,1.0219e+05,97712,89756,86864,73299,72860,70373,67379,70827,66026,64756,68092,61996,70062,72195,74548,75538,71611,64605,60393
816,70761,90755,98204,1.0192e+05,1.0357e+05,98907,90975,88221,73345,74177,72575,68147,72774,67523,66989,70210,62599,70519,72655,75883,77379,73602,65057,61943
822,72153,90967,1.0069e+05,1.0254e+05,1.0488e+05,1.0055e+05,92747,89938,74888,75199,74553,69174,74090,68097,68095,71195,64233,71491,74454,76724,79915,76291,67112,62861
828,73136,92348,1.011e+05,1.0353e+05,1.0743e+05,1.0172e+05,93656,91197,76527,76274,73323,70287,74344,69039,69113,72477,65174,73243,77241,78637,79980,76965,68173,64496
834,72448,93431,1.0166e+05,1.0577e+05,1.0842e+05,1.0235e+05,96108,92765,77068,76495,75159,71913,76085,69998,70511,74373,65794,74257,77936,79648,81227,77901,69149,65810
840,74571,95117,1.0445e+05,1.0592e+05,1.0965e+05,1.0397e+05,97580,94684,78096,77840,76139,73013,77624,71653,71306,75779,67250,74755,77433,80895,83083,78748,70614,66625
846,74126,94518,1.0497e+05,1.0878e+05,1.109e+05,1.0506e+05,98196,94556,78871,80382,77067,74614,77885,72039,71232,77020,68418,76864,79688,82069,84623,79610,71023,67358
852,76551,97310,1.0602e+05,1.099e+05,1.1187e+05,1.0709e+05,99498,96432,79341,80444,78134,75315,79358,73150,73871,77669,68597,77488,80881,83235,85870,81101,73122,69351
858,75425,97373,1.072e+05,1.1059e+05,1.13e+05,1.0773e+05,1.005e+05,97795,80634,81928,79368,76294,80393,73866,74993,79190,69234,77711,82647,84904,86886,82387,73387,69087
864,76955,97218,1.0716e+05,1.1104e+05,1.1361e+05,1.0952e+05,1.0128e+05,97605,80433,81780,80961,76737,81391,74472,74660,80137,70072,78446,82014,84835,87611,83160,74483,69861
870,77073,99049,1.0823e+05,1.1236e+05,1.1543e+05,1.088e+05,1.0256e+05,99028,81189,81999,81252,77338,83141,76387,75924,80154,69761,79717,82992,85115,88472,85632,75229,71873
876,78939,99980,1.1056e+05,1.1299e+05,1.1631e+05,1.1058e+05,1.0375e+05,1.0012e+05,82226,82328,82124,78766,82547,78120,77348,82883,70160,79800,83591,87273,89413,85132,76972,72616
882,80516,1.0034e+05,1.0925e+05,1.1522e+05,1.1814e+05,1.1229e+05,1.0404e+05,1.0188e+05,83683,82648,83178,79633,83467,77083,78573,82523,71598,80951,85092,87826,90733,86021,77124,73215
888,78754,1.0078e+05,1.1148e+05,1.1467e+05,1.1853e+05,1.1257e+05,1.0534e+05,1.0187e+05,83911,84395,83799,79750,85269,78902,79721,83191,72542,81719,85491,89010,91799,87006,77467,73745
894,79431,1.0193e+05,1.1263e+05,1.1606e+05,1.1838e+05,1.1344e+05,1.0642e+05,1.0229e+05,84322,84257,83481,80005,86395,79174,79716,84061,72267,81632,86010,89898,92740,87159,79369,74542
